Timestamp,Profit Percentage
2017-04-27 00:00:00,17.138553225529662
2017-05-02 00:00:00,13.680784424868497
2017-05-07 00:00:00,16.69196104322161
2017-05-12 00:00:00,16.848579230865877
2017-05-17 00:00:00,19.106646780534223
2017-05-22 00:00:00,16.74531690424139
2017-05-27 00:00:00,20.931451946109917
2017-06-01 00:00:00,18.77918438106388
2017-06-06 00:00:00,17.737838950714508
2017-06-11 00:00:00,15.403974057482442
2017-06-16 00:00:00,17.68269350869316
2017-06-21 00:00:00,19.478072733693306
2017-06-26 00:00:00,20.52066755418653
2017-07-01 00:00:00,17.88640265279002
2017-07-06 00:00:00,20.66320257063035
2017-07-11 00:00:00,22.06099478981711
2017-07-16 00:00:00,23.351179187328775
2017-07-21 00:00:00,22.575355831988436
2017-07-26 00:00:00,21.38914541764692
2017-07-31 00:00:00,16.23272452664066
2017-08-05 00:00:00,19.224812990659238
2017-08-10 00:00:00,16.07325454067875
2017-08-15 00:00:00,16.257067601092455
2017-08-20 00:00:00,16.11367275188496
2017-08-25 00:00:00,15.875028565642125
2017-08-30 00:00:00,10.407083233920005
2017-09-04 00:00:00,14.83755585063588
2017-09-09 00:00:00,14.394449372725052
2017-09-14 00:00:00,14.66854547773089
2017-09-19 00:00:00,13.37908312562224
2017-09-24 00:00:00,12.656807796676437
2017-09-29 00:00:00,11.701914311693859
2017-10-04 00:00:00,9.228623393913367
2017-10-09 00:00:00,9.391072704884916
2017-10-14 00:00:00,6.976036366549406
2017-10-19 00:00:00,10.220044153386894
2017-10-24 00:00:00,10.579828594257302
2017-10-29 00:00:00,9.060464913504465
2017-11-03 00:00:00,8.697433763974672
2017-11-08 00:00:00,8.636607795566707
2017-11-13 00:00:00,8.957644135611396
2017-11-18 00:00:00,3.953854554891586
2017-11-23 00:00:00,6.691353259148536
2017-11-28 00:00:00,4.964324683647651
2017-12-03 00:00:00,4.817038959651798
2017-12-08 00:00:00,4.710698692519943
2017-12-13 00:00:00,2.4141012964310584
2017-12-18 00:00:00,4.746148051224746
2017-12-23 00:00:00,4.905285703981077
2017-12-28 00:00:00,5.171550705216148
2018-01-02 00:00:00,1.0627324750671143
2018-01-07 00:00:00,1.7413116948171095
2018-01-12 00:00:00,3.984514298067464
2018-01-17 00:00:00,5.2354571354853645
2018-01-22 00:00:00,1.3539584377369318
2018-01-27 00:00:00,0.3414909054706623
2018-02-01 00:00:00,2.8646467496822408
2018-02-06 00:00:00,3.5500389650270536
2018-02-11 00:00:00,4.38525715245829
2018-02-16 00:00:00,3.3664155856355444
2018-02-21 00:00:00,4.759672720401318
2018-02-26 00:00:00,4.731501303709947
2018-03-03 00:00:00,4.139137661921514
2018-03-08 00:00:00,5.909166227687489
2018-03-13 00:00:00,8.183454523767741
2018-03-18 00:00:00,4.934324682842601
2018-03-23 00:00:00,10.625646760866237
2018-03-28 00:00:00,7.869626016740675
2018-04-02 00:00:00,7.113636373389848
2018-04-07 00:00:00,7.538968833081133
2018-04-12 00:00:00,5.366129883852872
2018-04-17 00:00:00,9.322732480779871
2018-04-22 00:00:00,7.502283118607162
2018-04-27 00:00:00,12.120148074162467
2018-05-02 00:00:00,10.73368313653128
2018-05-07 00:00:00,8.736038956084807
2018-05-12 00:00:00,13.098249331387606
2018-05-17 00:00:00,9.419566243035453
2018-05-22 00:00:00,8.418428576457035
2018-05-27 00:00:00,10.594631177728822
2018-06-01 00:00:00,10.11003634465205
2018-06-06 00:00:00,9.495033760194652
2018-06-11 00:00:00,10.942506499104683
2018-06-16 00:00:00,9.204093519433751
2018-06-21 00:00:00,7.527135098444951
2018-06-26 00:00:00,9.678774952888487
